key,neighborhood,district,year,crimes_total,robbery,street_handbag_roberry,physical_injuries_total,dangerous_serious_bodily_harm,dep_of_liberty_coercion_threats_stalking,theft_total,theft_of_motor_vehicles,theft_parts_motor_vehicles,bike_theft,res_burglarly,arson_offense_total,arson,prop_damage_total,prop_damage_graffiti,drugs,neighborhood_offence
010000,Mitte,Mitte-Total,2017,25864,204,124,2101,535,594,11209,130,1187,1171,257,77,30,1504,398,1027,4252
011001,Tiergarten Sued,Mitte,2017,36009,424,267,3569,991,868,17563,205,2201,2365,342,62,14,1764,280,1224,7801
011002,Regierungsviertel,Mitte,2017,114281,354,156,3881,752,1366,39194,138,1936,2671,648,43,0,3103,960,752,7988
011003,Alexanderplatz,Mitte,2017,37791,254,161,3155,853,567,18988,158,1260,1677,268,80,29,2075,619,1445,5786
011004,Brunnenstrasse Sued,Mitte,2017,15285,126,59,846,202,211,7519,112,955,1526,254,56,36,1490,647,261,2927
012005,Moabit West,Mitte,2017,17453,144,87,1503,384,469,5684,76,871,934,223,55,22,1191,177,1726,3142
012006,Moabit Ost,Mitte,2017,27927,133,88,1833,425,581,11837,74,1032,1183,218,77,27,1271,204,1231,3617
013007,Osloer Strasse,Mitte,2017,17321,142,93,1897,448,649,7064,106,956,629,222,93,39,1139,186,588,3590
013008,Brunnenstrasse Nord,Mitte,2017,18135,151,74,1748,470,624,8114,199,1102,908,250,90,35,1437,542,526,3554
014009,Parkviertel,Mitte,2017,14358,181,98,1645,347,566,6241,114,1055,627,282,57,26,1105,284,437,3429
014010,Wedding Zentrum,Mitte,2017,16679,171,101,1815,484,510,6206,79,860,708,204,93,40,1228,339,1143,3486
020000,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg-Total,2017,19460,216,133,1609,564,404,8943,147,1058,1461,217,64,24,1642,470,1611,3544
021001,Suedliche  Friedrichstadt,Friedrichshain-Kreuzberg,2017,24700,302,156,1818,626,556,10330,119,1509,1145,203,101,45,1637,326,2530,3913
022002,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2017,15503,137,73,1134,344,375,8575,177,1162,1985,171,20,11,1134,208,356,2724
023003,Noerdliche Luisenstadt,Friedrichshain-Kreuzberg,2017,27569,362,257,2353,853,505,12129,105,1034,1367,191,100,10,1772,515,3139,4416
023004,Suedliche Luisenstadt,Friedrichshain-Kreuzberg,2017,19000,356,232,1489,603,334,7925,113,872,1522,225,91,33,1776,697,2924,3400
024005,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2017,10282,89,59,736,199,258,5564,186,1010,1108,330,42,34,1205,393,118,2194
024006,Karl-Marx-Allee Sued,Friedrichshain-Kreuzberg,2017,25982,259,181,2672,929,456,12119,197,983,1209,222,41,25,1924,584,2319,4645
025007,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2017,14537,86,40,1060,334,252,6272,96,609,1248,185,93,36,1709,454,417,2848
025008,Frankfurter Allee Sued FK,Friedrichshain-Kreuzberg,2017,17808,148,94,1770,691,365,7275,107,642,1165,252,57,12,1983,726,1882,3972
030000,Pankow,Pankow-Total,2017,9718,76,39,778,202,254,4955,146,722,1009,209,49,19,1035,351,159,2123
031001,Buch,Pankow,2017,9882,99,43,1283,321,389,4053,117,518,722,148,117,37,1302,284,228,2615
032002,Blankenfelde/Niederschoenhausen,Pankow,2017,5114,18,4,383,89,145,2493,71,614,387,167,21,11,557,167,35,1000
032003,Buchholz,Pankow,2017,4246,28,11,271,39,160,2057,116,415,243,111,22,0,498,94,50,824
033004,Karow,Pankow,2017,4382,21,15,448,93,170,2091,67,278,494,376,15,0,386,67,98,891
033005,Blankenburg/Heinersdorf/Maerchenland,Pankow,2017,8144,45,13,766,208,214,4263,130,461,714,344,91,52,636,175,71,1298
034006,Schoenholz/Wilhelmsruh/Rosenthal,Pankow,2017,5250,68,39,309,68,152,2701,73,675,326,354,11,6,523,84,28,968
034007,Pankow Zentrum,Pankow,2017,9827,95,62,702,171,275,5145,135,570,1389,211,59,25,1095,362,109,2077
034008,Pankow Sued,Pankow,2017,7541,44,15,602,177,238,3699,204,692,995,131,23,0,855,308,81,1599
035009,Weissensee,Pankow,2017,8594,79,42,995,254,312,3831,135,530,688,159,45,19,1030,257,138,2123
035010,Weissensee Ost,Pankow,2017,9228,78,46,974,144,327,3878,124,752,693,118,92,33,1027,222,242,2191
036011,Prenzlauer Berg Nordwest,Pankow,2017,13426,112,43,984,356,252,7280,132,655,1620,159,43,27,1162,488,457,3049
036012,Prenzlauer Berg Nord,Pankow,2017,11078,96,48,592,162,195,6523,210,600,1567,213,26,0,1027,287,173,2542
036013,Helmholtzplatz,Pankow,2017,12167,66,31,810,235,199,6931,49,416,1332,186,18,4,1359,571,212,3992
036014,Prenzlauer Berg Ost,Pankow,2017,15931,124,79,1101,258,352,7703,251,1333,1131,285,116,52,1768,839,198,2490
037015,Prenzlauer Berg Suedwest,Pankow,2017,13814,79,19,1330,389,253,7521,147,1202,1323,302,49,11,1391,503,189,2990
037016,Prenzlauer Berg Sued,Pankow,2017,8261,52,27,523,122,204,4442,143,863,1069,167,55,24,1100,510,106,1793
040000,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf-Total,2017,15767,118,59,1172,272,390,7668,259,1174,991,284,46,19,1125,289,278,2835
041001,Charlottenburg Nord,Charlottenburg-Wilmersdorf,2017,14536,117,46,1691,419,592,5531,409,1900,536,204,46,10,1333,87,1011,3877
042002,Heerstrasse,Charlottenburg-Wilmersdorf,2017,10274,115,69,914,238,177,4949,284,1314,553,523,92,54,1306,384,223,2075
042003,Westend,Charlottenburg-Wilmersdorf,2017,15504,94,66,1134,271,424,8573,365,1231,605,243,52,28,946,132,125,2556
043004,Schloss Charlottenburg,Charlottenburg-Wilmersdorf,2017,12033,81,35,964,192,359,6319,206,892,1031,269,39,21,1040,355,209,2461
043005,Mierendorffplatz,Charlottenburg-Wilmersdorf,2017,14129,79,53,1110,217,447,6299,197,1255,926,250,13,7,1182,210,269,3035
043006,Otto-Suhr-Allee/Kantstrasse,Charlottenburg-Wilmersdorf,2017,19069,133,61,1501,367,445,10172,159,902,1436,318,82,24,1289,263,277,3720
044007,Grunewald,Charlottenburg-Wilmersdorf,2017,8840,58,37,591,94,277,4140,277,1323,413,512,26,5,1035,491,94,1741
044008,Schmargendorf,Charlottenburg-Wilmersdorf,2017,6207,30,15,394,79,143,3256,179,728,679,233,18,9,576,158,70,1098
045009,Halensee,Charlottenburg-Wilmersdorf,2017,13256,108,48,706,123,346,6862,290,1167,806,279,26,19,832,178,130,2333
045010,Lietzenburger Strasse,Charlottenburg-Wilmersdorf,2017,26918,269,116,2230,598,551,14137,304,1398,1082,333,52,25,1667,600,437,4567
045011,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf,2017,16915,75,32,816,171,284,5583,179,877,1314,181,45,14,905,248,213,2040
050000,Spandau,Spandau-Total,2017,10888,106,57,1228,303,407,4690,127,679,528,250,61,28,946,151,198,2489
051001,Hakenfelde,Spandau,2017,6669,61,41,775,192,306,3171,73,547,416,155,33,20,531,78,143,1641
051002,Falkenhagener Feld,Spandau,2017,6719,83,41,1038,212,297,2566,90,617,356,202,76,19,685,29,95,2125
051003,Spandau Mitte,Spandau,2017,16121,212,124,1812,435,608,6395,91,731,804,177,105,51,1239,164,511,3556
052004,Brunsbuetteler Damm,Spandau,2017,7593,53,18,753,144,276,3558,153,643,389,219,39,18,871,131,79,1694
052005,Heerstrasse,Spandau,2017,9021,87,33,1385,364,451,3541,130,521,237,360,53,23,1021,307,117,2753
052006,Wilhelmstadt,Spandau,2017,17234,117,57,1714,466,483,7961,89,624,754,241,46,22,1288,182,211,3205
053007,Haselhorst,Spandau,2017,11398,115,51,1093,307,371,4628,192,908,416,352,32,19,761,160,205,2340
053008,Siemensstadt,Spandau,2017,12311,77,70,1106,247,325,5901,255,1152,851,278,77,39,1199,340,170,2660
054009,Gatow/Kladow,Spandau,2017,4484,50,25,419,130,175,2097,120,240,340,385,50,25,484,40,25,849
060000,Steglitz-Zehlendorf,Steglitz-Zehlendorf-Total,2017,7664,48,23,548,110,261,3746,156,619,719,251,61,23,845,218,122,1388
061001,Schlossstrasse,Steglitz-Zehlendorf,2017,17676,114,73,824,132,323,10925,159,692,1570,164,68,9,951,200,205,1976
061002,Albrechtstrasse,Steglitz-Zehlendorf,2017,5588,42,15,543,108,208,2492,163,558,522,157,72,28,636,142,127,1287
062003,Lankwitz,Steglitz-Zehlendorf,2017,6288,35,16,641,108,283,2375,115,433,285,157,33,9,770,80,164,1507
062004,Ostpreussendamm,Steglitz-Zehlendorf,2017,6452,45,20,577,144,277,2873,141,506,523,294,37,17,814,195,119,1366
063005,Teltower Damm,Steglitz-Zehlendorf,2017,6914,35,20,504,87,291,3105,116,481,1081,268,44,15,751,163,111,1308
063006,Drakestrasse,Steglitz-Zehlendorf,2017,5850,22,2,321,86,174,2933,160,593,481,219,61,25,622,80,65,1035
064007,Zehlendorf Suedwest,Steglitz-Zehlendorf,2017,8129,53,23,515,135,316,3739,132,640,651,312,64,26,1192,568,49,1381
064008,Zehlendorf Nord,Steglitz-Zehlendorf,2017,8243,63,33,488,79,222,4199,219,850,922,457,61,12,1127,450,107,1298
070000,Tempelhof-Schoeneberg,Tempelhof-Schoeneberg-Total,2017,11385,102,53,919,207,327,5464,162,866,789,207,62,24,919,183,315,2168
071001,Schoeneberg Nordwest,Tempelhof-Schoeneberg,2017,25701,392,240,2011,541,541,14559,110,815,1406,354,76,46,1322,179,1006,5683
071002,Schoeneberg Nordost,Tempelhof-Schoeneberg,2017,11748,116,62,956,249,287,5514,175,673,1463,274,58,29,935,150,524,2431
072003,Schoeneberg Suedwest,Tempelhof-Schoeneberg,2017,10177,96,67,851,202,288,4961,173,793,1178,221,43,19,909,144,240,2158
072004,Schoeneberg Suedost,Tempelhof-Schoeneberg,2017,16582,108,47,1274,316,400,7397,104,780,1227,121,44,20,1227,343,454,2484
073005,Friedenau West,Tempelhof-Schoeneberg,2017,9927,69,36,461,85,137,5778,129,469,1431,182,12,4,764,247,77,1245
073006,Friedenau Ost,Tempelhof-Schoeneberg,2017,8356,41,18,698,161,289,4201,193,758,638,197,73,51,992,179,165,1860
074007,Tempelhof Nord,Tempelhof-Schoeneberg,2017,14928,55,27,986,181,345,5206,148,1145,1063,192,142,0,1058,290,789,2181
074008,Tempelhof Suedwest,Tempelhof-Schoeneberg,2017,11576,96,35,890,153,396,5107,102,1229,511,150,64,22,1079,409,185,1988
074009,Tempelhof Suedost,Tempelhof-Schoeneberg,2017,15810,107,47,1379,293,559,8038,306,1818,579,160,93,53,1099,60,260,2784
075010,Mariendorf Nord,Tempelhof-Schoeneberg,2017,7203,61,23,726,161,271,3256,177,978,307,200,45,13,707,77,152,1736
075011,Mariendorf Sued,Tempelhof-Schoeneberg,2017,7396,95,47,730,152,313,2890,123,734,336,218,71,24,692,100,166,1554
076012,Marienfelde Nord,Tempelhof-Schoeneberg,2017,6836,45,17,809,173,212,2980,123,798,508,151,33,11,658,123,123,1562
076013,Marienfelde Sued,Tempelhof-Schoeneberg,2017,7765,63,7,695,97,403,3056,188,570,125,153,83,42,1007,97,188,1924
076014,Lichtenrade Nord,Tempelhof-Schoeneberg,2017,4622,28,9,403,70,155,2044,220,591,169,319,47,14,427,23,66,942
076015,Lichtenrade Sued,Tempelhof-Schoeneberg,2017,5908,40,20,596,121,219,2351,118,411,236,199,54,20,664,152,158,1199
080000,Neukoelln,Neukoelln-Total,2017,12937,146,79,1202,356,406,6213,182,982,659,294,72,33,1145,203,399,3077
081001,Schillerpromenade,Neukoelln,2017,14694,210,130,1281,415,374,7305,121,1117,1012,291,118,46,1482,362,1095,3796
081002,Neukoellner Mitte/Zentrum,Neukoelln,2017,24401,226,97,2073,617,572,12330,207,1464,937,283,121,55,1905,333,593,4930
081003,Reuterstrasse,Neukoelln,2017,16074,117,52,1453,542,410,7499,110,729,1091,195,62,22,1321,352,454,3513
081004,Rixdorf,Neukoelln,2017,12734,157,78,1274,377,380,5689,100,706,919,296,51,15,1245,267,696,3557
081005,Koellnische Heide,Neukoelln,2017,14487,166,77,1215,339,429,7374,281,1637,326,243,122,58,1394,128,352,3505
082006,Britz Nord,Neukoelln,2017,13389,178,112,1324,381,482,5967,178,1553,365,360,76,56,994,147,264,3445
082007,Britz,Neukoelln,2017,10790,156,91,975,277,412,5003,221,1088,438,395,91,74,1032,156,160,2484
082008,Buckow,Neukoelln,2017,4880,21,3,565,119,262,1734,136,422,98,269,42,14,590,66,63,1395
083009,Gropiusstadt West,Neukoelln,2017,10495,171,131,967,252,348,5850,161,741,549,197,10,10,907,86,71,2736
083010,Gropiusstadt Ost,Neukoelln,2017,6673,117,58,994,251,251,2807,175,544,444,181,23,23,708,76,76,2246
084011,Buckow Nord,Neukoelln,2017,9949,93,31,1030,216,546,4851,268,1081,443,227,51,21,536,62,82,2235
084012,Rudow,Neukoelln,2017,6043,48,25,611,138,302,2735,253,691,295,454,58,14,634,65,51,1389
090000,Treptow-Koepenick,Treptow-Koepenick-Total,2017,9239,76,43,878,189,286,4362,257,800,771,167,40,18,1094,339,189,1920
091001,Alt-Treptow,Treptow-Koepenick,2017,19267,362,205,1512,419,394,10755,164,986,2251,304,58,25,1849,846,1011,4453
091002,Plaenterwald,Treptow-Koepenick,2017,9134,54,27,717,161,314,4509,368,1246,941,170,63,45,1192,269,152,1856
091003,Baumschulenweg,Treptow-Koepenick,2017,9034,60,33,728,120,288,4854,272,881,875,147,60,27,984,294,98,1826
091004,Johannisthal,Treptow-Koepenick,2017,7432,35,30,657,136,273,3380,303,909,475,187,30,5,712,152,131,1480
092005,Oberschoeneweide,Treptow-Koepenick,2017,11332,59,32,1451,301,383,4936,224,1145,716,114,59,32,1378,246,306,3070
092006,Niederschoeneweide,Treptow-Koepenick,2017,18020,139,61,1641,321,417,9257,486,860,1259,122,78,26,2171,1216,382,3005
092007,Adlershof,Treptow-Koepenick,2017,11859,105,61,693,161,233,6293,205,1042,1153,111,33,17,1192,327,128,1702
092008,Koellnische Vorstadt/Spindlersfeld,Treptow-Koepenick,2017,7785,47,37,1119,233,289,2927,121,858,485,84,19,0,1044,214,205,2228
093009,Altglienicke,Treptow-Koepenick,2017,5796,30,15,678,130,261,2632,391,715,339,257,41,22,570,123,71,1340
093010,Bohnsdorf,Treptow-Koepenick,2017,7774,55,16,881,211,250,3602,351,499,304,320,16,8,772,164,125,1598
093011,Gruenau,Treptow-Koepenick,2017,10050,49,32,712,146,307,3949,146,777,615,178,16,16,2703,2007,16,1683
093012,Schmoeckwitz,Treptow-Koepenick,2017,5167,23,0,324,116,185,1599,93,324,255,116,23,0,672,255,23,695
094013,Koepenick Sued,Treptow-Koepenick,2017,3916,17,17,333,68,145,1419,145,368,205,248,17,0,633,77,86,847
094014,Allende-Viertel,Treptow-Koepenick,2017,5989,34,9,680,112,207,2573,241,396,361,34,34,0,946,163,146,1420
094015,Altstadt Koepenick,Treptow-Koepenick,2017,9671,73,73,1498,175,407,2618,102,451,684,58,58,44,1498,160,276,2938
094016,Mueggelheim,Treptow-Koepenick,2017,3722,15,0,482,75,181,1055,60,332,105,90,30,30,407,151,45,769
095017,Friedrichshagen,Treptow-Koepenick,2017,6352,22,16,473,103,190,3124,228,418,956,43,22,5,935,337,60,1185
095018,Rahnsdorf,Treptow-Koepenick,2017,5823,42,32,614,127,169,2911,127,815,836,265,0,0,635,116,21,1006
095019,Dammvorstadt,Treptow-Koepenick,2017,14291,138,64,1306,349,423,6318,92,681,966,166,64,46,1462,451,221,2676
095020,Koepenick Nord,Treptow-Koepenick,2017,4375,31,23,391,102,125,1977,141,453,523,234,16,0,586,180,55,891
100000,Marzahn-Hellersdorf,Marzahn-Hellersdorf-Total,2017,9385,75,42,1192,211,329,3759,256,655,396,173,53,17,1086,290,135,2403
101001,Marzahn Nord,Marzahn-Hellersdorf,2017,8826,92,55,1524,277,386,3032,290,466,424,92,84,38,1071,307,109,2847
101002,Marzahn Mitte,Marzahn-Hellersdorf,2017,10698,79,52,1435,254,401,4854,358,918,320,110,70,19,1071,167,163,3250
101003,Marzahn Sued,Marzahn-Hellersdorf,2017,11501,50,21,1036,193,309,4661,447,1150,267,169,48,16,883,124,127,2337
102004,Hellersdorf Nord,Marzahn-Hellersdorf,2017,11373,110,62,1646,314,394,4171,249,527,297,71,82,28,1742,564,255,3077
102005,Hellersdorf Ost,Marzahn-Hellersdorf,2017,7813,118,54,1412,246,335,2730,108,359,556,59,69,10,1053,320,113,2558
102006,Hellersdorf Sued,Marzahn-Hellersdorf,2017,8092,41,24,1228,231,349,2720,268,414,259,69,36,4,1160,409,170,2307
103007,Biesdorf,Marzahn-Hellersdorf,2017,8320,68,30,681,124,244,4171,143,583,598,496,34,15,891,256,60,1546
104008,Kaulsdorf,Marzahn-Hellersdorf,2017,6473,42,21,993,68,183,2377,68,376,517,287,16,10,742,146,68,1604
104009,Mahlsdorf,Marzahn-Hellersdorf,2017,4585,32,11,357,67,159,1904,71,304,350,272,7,0,689,293,42,735
110000,Lichtenberg,Lichtenberg-Total,2017,9663,77,49,932,204,277,4408,244,798,608,187,65,23,978,243,182,2033
111001,Malchow,Lichtenberg,2017,5004,21,0,528,84,211,2492,0,359,232,486,84,42,486,127,42,929
111002,Neu-Hohenschoenhausen Nord,Lichtenberg,2017,6250,79,35,853,155,218,2493,190,352,411,86,59,10,687,90,221,2075
111003,Neu-Hohenschoenhausen Sued,Lichtenberg,2017,7683,86,56,1083,250,239,3586,232,586,456,90,41,15,695,149,168,2226
112004,Alt-Hohenschoenhausen Nord,Lichtenberg,2017,9897,75,44,1073,188,257,4660,201,759,439,332,50,6,916,182,157,2051
112005,Alt-Hohenschoenhausen Sued,Lichtenberg,2017,7310,38,28,636,101,215,3538,326,958,411,206,60,13,835,193,133,1581
113006,Fennpfuhl,Lichtenberg,2017,8978,103,82,738,148,266,3999,251,1086,451,218,54,15,1022,236,88,1821
113007,Alt-Lichtenberg,Lichtenberg,2017,15911,75,36,1617,368,430,7543,277,1255,720,215,81,39,1359,381,205,2953
113008,Frankfurter Allee Sued,Lichtenberg,2017,24051,199,139,1584,498,438,8545,339,847,966,149,80,30,1813,747,588,3028
114009,Neu-Lichtenberg,Lichtenberg,2017,9875,59,40,937,202,301,4703,146,655,832,155,62,22,1164,373,233,2241
114010,Friedrichsfelde Nord,Lichtenberg,2017,9285,61,34,976,244,264,3890,305,868,325,108,54,20,996,278,230,1932
114011,Friedrichsfelde Sued,Lichtenberg,2017,7081,64,40,637,107,223,3109,223,593,406,88,88,52,927,223,107,1489
115012,Rummelsburger Bucht,Lichtenberg,2017,12948,55,55,1019,248,358,6942,275,909,1846,386,55,28,1515,441,275,2810
115013,Karlshorst,Lichtenberg,2017,6453,26,18,501,136,199,3365,166,442,977,306,48,15,538,85,92,1083
120000,Reinickendorf,Reinickendorf-Total,2017,11456,90,45,1120,268,421,4315,116,828,394,276,67,26,936,212,353,2295
121001,Ost 1 - Reginhardstrasse,Reinickendorf,2017,10107,82,39,1225,330,369,3740,104,896,609,226,86,21,1060,233,333,2382
121002,Ost 2 - Alt-Reinickendorf,Reinickendorf,2017,12289,137,74,1165,255,407,4820,137,910,396,277,92,30,1187,259,414,2612
122003,West 4 - Auguste-Viktoria-Allee,Reinickendorf,2017,12310,109,34,1575,385,644,4617,82,730,269,168,71,34,905,101,322,3281
122004,West 1 - Tegel-Sued/Flughafensee,Reinickendorf,2017,34346,141,51,1503,417,655,6594,116,1560,340,360,71,39,925,109,1849,3204
122005,West 5 - Tegel,Reinickendorf,2017,17783,130,46,1933,502,502,8706,130,678,604,195,46,19,1552,288,223,3428
124006,West 2 - Heiligensee/Konradshoehe,Reinickendorf,2017,4105,4,0,321,74,189,1694,86,502,189,255,25,16,432,62,148,736
124007,Nord 1 - Frohnau/Hermsdorf,Reinickendorf,2017,5594,30,27,407,72,173,2742,126,676,601,532,36,9,586,176,102,903
125008,West 3 - Borsigwalde/Freie Scholle,Reinickendorf,2017,7188,37,18,672,147,226,3178,67,617,452,251,49,18,807,122,147,1620
125009,Nord 2 - Waidmannslust/Wittenau/Luebars,Reinickendorf,2017,10382,104,51,1217,316,436,3967,92,525,313,367,70,19,1116,424,307,2298
126010,Rollbergesiedlung,Reinickendorf,2017,10205,108,54,918,216,432,3607,43,842,184,227,65,22,1544,702,162,2009
126011,MV Nord,Reinickendorf,2017,9768,123,69,1406,272,487,4181,157,832,264,61,115,61,820,149,218,2705
126012,MV Sued,Reinickendorf,2017,7100,59,37,1188,286,528,2354,51,623,139,213,44,15,557,59,205,2611
010000,Mitte,Mitte-Total,2018,22451,193,118,1963,488,545,9958,122,963,1099,204,65,20,1456,398,999,3925
011001,Tiergarten Sued,Mitte,2018,34973,470,388,2817,851,701,17116,116,1851,2110,259,95,20,1926,286,1858,8452
011002,Regierungsviertel,Mitte,2018,74768,272,123,4222,897,938,31660,123,1621,3037,288,41,8,3333,1309,1086,6995
011003,Alexanderplatz,Mitte,2018,33980,231,143,2700,646,547,17837,120,1013,1550,235,48,11,1836,595,1714,4940
011004,Brunnenstrasse Sued,Mitte,2018,13477,83,45,916,189,221,5811,150,490,1005,179,29,19,1415,698,221,2209
012005,Moabit West,Mitte,2018,15754,154,82,1413,355,465,5344,80,861,968,180,63,26,1074,214,942,2732
012006,Moabit Ost,Mitte,2018,24459,159,99,1796,390,547,9451,78,729,937,190,81,21,1132,190,1234,3704
013007,Osloer Strasse,Mitte,2018,15592,197,108,1926,525,640,6719,118,735,666,187,74,33,1125,236,556,3578
013008,Brunnenstrasse Nord,Mitte,2018,16754,178,107,1679,446,585,6618,170,893,713,227,73,16,1438,491,1013,3404
014009,Parkviertel,Mitte,2018,13464,121,56,1631,396,526,5823,134,955,786,191,65,19,1221,247,271,3272
014010,Wedding Zentrum,Mitte,2018,14285,156,93,1656,427,422,5622,90,757,750,187,67,14,1227,292,923,3150
020000,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg-Total,2018,18817,221,149,1657,555,400,8527,124,973,1487,221,69,21,1562,395,1617,3589
021001,Suedliche  Friedrichstadt,Friedrichshain-Kreuzberg,2018,21333,253,145,1656,474,528,9288,135,1443,1128,280,88,25,1421,275,1998,3893
022002,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2018,15933,140,78,1184,390,354,8934,138,1141,1842,213,69,21,1178,235,452,3195
023003,Noerdliche Luisenstadt,Friedrichshain-Kreuzberg,2018,22290,329,224,2201,835,482,10001,110,998,1299,377,110,10,1690,434,2444,4258
023004,Suedliche Luisenstadt,Friedrichshain-Kreuzberg,2018,20262,384,297,1720,695,380,7704,116,721,1775,246,62,18,1456,467,3419,3803
024005,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2018,9867,71,29,850,197,327,4950,168,775,1026,193,21,13,1089,214,180,2127
024006,Karl-Marx-Allee Sued,Friedrichshain-Kreuzberg,2018,27263,330,253,2815,925,430,12027,113,997,1432,141,68,40,1797,470,2573,4777
025007,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2018,13533,75,42,1269,392,317,5848,121,486,1286,157,52,16,1743,444,303,2624
025008,Frankfurter Allee Sued FK,Friedrichshain-Kreuzberg,2018,18123,182,121,1804,639,338,6872,65,594,1349,195,57,19,1931,636,2174,3578
030000,Pankow,Pankow-Total,2018,9103,79,44,769,186,258,4390,149,506,1053,176,49,18,929,267,184,1811
031001,Buch,Pankow,2018,8880,66,12,1075,222,433,3809,90,397,865,78,72,36,1057,282,198,2025
032002,Blankenfelde/Niederschoenhausen,Pankow,2018,5857,35,21,434,52,161,2799,98,469,700,140,28,14,532,70,56,1081
032003,Buchholz,Pankow,2018,4334,33,16,383,55,159,1789,137,274,317,126,38,11,509,71,49,887
033004,Karow,Pankow,2018,4476,20,10,429,102,148,2133,15,521,643,174,5,0,556,92,71,1021
033005,Blankenburg/Heinersdorf/Maerchenland,Pankow,2018,8521,39,19,604,135,231,4437,128,687,655,379,51,13,848,205,77,1181
034006,Schoenholz/Wilhelmsruh/Rosenthal,Pankow,2018,5541,56,33,430,112,167,2511,112,636,279,268,61,17,547,84,84,943
034007,Pankow Zentrum,Pankow,2018,9255,75,52,583,133,254,5160,127,483,1599,174,41,8,837,265,116,1831
034008,Pankow Sued,Pankow,2018,7245,101,66,632,150,274,3093,153,387,1118,182,43,17,759,219,116,1646
035009,Weissensee,Pankow,2018,7889,55,31,853,229,331,3647,190,381,725,164,60,16,876,133,130,1950
035010,Weissensee Ost,Pankow,2018,8242,72,33,809,163,293,3495,202,476,561,156,78,33,978,143,274,1826
036011,Prenzlauer Berg Nordwest,Pankow,2018,12076,180,92,1119,416,298,5604,149,416,1394,145,46,15,1116,432,669,2476
036012,Prenzlauer Berg Nord,Pankow,2018,10133,88,48,695,179,289,5310,201,487,1606,143,51,26,966,326,198,1793
036013,Helmholtzplatz,Pankow,2018,9877,61,18,821,242,259,4427,70,250,1300,101,22,18,1216,558,215,2068
036014,Prenzlauer Berg Ost,Pankow,2018,16641,137,56,1372,289,286,7781,215,682,1146,252,119,45,1613,656,267,2600
037015,Prenzlauer Berg Suedwest,Pankow,2018,12704,82,52,1266,279,264,6611,108,685,1412,212,30,4,1277,343,175,2715
037016,Prenzlauer Berg Sued,Pankow,2018,7232,42,24,479,108,156,3670,182,499,951,165,27,9,805,257,129,1528
040000,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf-Total,2018,15242,123,60,1194,298,406,7487,201,937,1025,275,58,27,1050,240,302,3213
041001,Charlottenburg Nord,Charlottenburg-Wilmersdorf,2018,13009,118,31,1433,432,550,5292,360,1233,632,262,82,46,1192,113,950,3704
042002,Heerstrasse,Charlottenburg-Wilmersdorf,2018,11155,145,99,1167,343,336,4891,267,1000,588,679,61,46,1076,404,252,2403
042003,Westend,Charlottenburg-Wilmersdorf,2018,13654,87,56,1108,289,414,7621,230,1212,738,275,38,14,846,115,157,2452
043004,Schloss Charlottenburg,Charlottenburg-Wilmersdorf,2018,11091,94,55,1092,244,346,5310,159,606,945,240,60,25,1021,272,182,2762
043005,Mierendorffplatz,Charlottenburg-Wilmersdorf,2018,12937,45,19,1027,227,487,5510,123,838,819,175,71,65,786,136,325,2593
043006,Otto-Suhr-Allee/Kantstrasse,Charlottenburg-Wilmersdorf,2018,18000,153,71,1485,325,476,9553,97,674,1402,276,56,18,1247,260,242,3895
044007,Grunewald,Charlottenburg-Wilmersdorf,2018,9129,62,26,495,98,289,4095,211,1336,495,449,52,36,1222,428,77,1965
044008,Schmargendorf,Charlottenburg-Wilmersdorf,2018,6463,42,12,465,78,171,3481,237,697,700,204,33,12,568,123,99,1300
045009,Halensee,Charlottenburg-Wilmersdorf,2018,13336,138,51,931,178,353,6908,204,905,844,251,47,29,753,142,145,3021
045010,Lietzenburger Strasse,Charlottenburg-Wilmersdorf,2018,27668,213,101,2315,655,540,14933,179,1106,1327,321,61,29,1697,505,574,6216
045011,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf,2018,15871,85,36,700,174,322,5915,158,724,1294,184,59,16,722,123,243,2358
050000,Spandau,Spandau-Total,2018,10687,130,76,1259,306,438,4465,142,694,492,151,68,30,907,100,241,2655
051001,Hakenfelde,Spandau,2018,7690,64,44,811,225,221,3451,144,943,233,64,68,40,759,20,104,1914
051002,Falkenhagener Feld,Spandau,2018,6640,84,58,1024,217,371,2436,135,467,419,99,70,31,713,24,130,2173
051003,Spandau Mitte,Spandau,2018,15553,278,164,1902,490,575,5900,87,880,723,103,77,34,1129,132,599,3759
052004,Brunsbuetteler Damm,Spandau,2018,7254,52,35,904,212,316,3247,190,523,363,177,61,13,735,108,108,1759
