key,neighborhood,area,year,crime_category,crime_count,rank
23828,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2015,neighborhood_offence,5720,2.0
3548,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2015,physical_injuries_total,2841,3.0
8383,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2016,theft_total,10394,1.0
23983,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2016,neighborhood_offence,6188,2.0
3703,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2016,physical_injuries_total,3005,3.0
8538,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2017,theft_total,9941,1.0
24138,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2017,neighborhood_offence,6356,2.0
3858,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2017,physical_injuries_total,3152,3.0
8693,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2018,theft_total,8456,1.0
24293,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2018,neighborhood_offence,5881,2.0
4013,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2018,physical_injuries_total,3060,3.0
8848,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2019,theft_total,8605,1.0
24448,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2019,neighborhood_offence,5934,2.0
4168,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2019,physical_injuries_total,2967,3.0
9003,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2020,theft_total,8725,1.0
24603,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2020,neighborhood_offence,6089,2.0
4323,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2020,physical_injuries_total,3088,3.0
9158,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2021,theft_total,8283,1.0
24758,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2021,neighborhood_offence,6035,2.0
20078,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2021,prop_damage_total,2865,3.0
9313,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2022,theft_total,11440,1.0
24913,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2022,neighborhood_offence,7341,2.0
4633,Marzahn-Hellersdorf,Marzahn-Hellersdorf,2022,physical_injuries_total,3075,3.0
7842,Mierendorffplatz,Charlottenburg Zentrum,2013,theft_total,797,1.0
23442,Mierendorffplatz,Charlottenburg Zentrum,2013,neighborhood_offence,448,2.0
10962,Mierendorffplatz,Charlottenburg Zentrum,2013,theft_parts_motor_vehicles,162,3.0
7997,Mierendorffplatz,Charlottenburg Zentrum,2014,theft_total,861,1.0
23597,Mierendorffplatz,Charlottenburg Zentrum,2014,neighborhood_offence,361,2.0
11117,Mierendorffplatz,Charlottenburg Zentrum,2014,theft_parts_motor_vehicles,205,3.0
8152,Mierendorffplatz,Charlottenburg Zentrum,2015,theft_total,1023,1.0
23752,Mierendorffplatz,Charlottenburg Zentrum,2015,neighborhood_offence,382,2.0
11272,Mierendorffplatz,Charlottenburg Zentrum,2015,theft_parts_motor_vehicles,211,3.0
8307,Mierendorffplatz,Charlottenburg Zentrum,2016,theft_total,995,1.0
23907,Mierendorffplatz,Charlottenburg Zentrum,2016,neighborhood_offence,375,2.0
19227,Mierendorffplatz,Charlottenburg Zentrum,2016,prop_damage_total,197,3.0
8462,Mierendorffplatz,Charlottenburg Zentrum,2017,theft_total,959,1.0
24062,Mierendorffplatz,Charlottenburg Zentrum,2017,neighborhood_offence,462,2.0
11582,Mierendorffplatz,Charlottenburg Zentrum,2017,theft_parts_motor_vehicles,191,3.0
8617,Mierendorffplatz,Charlottenburg Zentrum,2018,theft_total,848,1.0
24217,Mierendorffplatz,Charlottenburg Zentrum,2018,neighborhood_offence,399,2.0
3937,Mierendorffplatz,Charlottenburg Zentrum,2018,physical_injuries_total,158,3.0
8772,Mierendorffplatz,Charlottenburg Zentrum,2019,theft_total,731,1.0
24372,Mierendorffplatz,Charlottenburg Zentrum,2019,neighborhood_offence,441,2.0
19692,Mierendorffplatz,Charlottenburg Zentrum,2019,prop_damage_total,188,3.0
8927,Mierendorffplatz,Charlottenburg Zentrum,2020,theft_total,727,1.0
24527,Mierendorffplatz,Charlottenburg Zentrum,2020,neighborhood_offence,482,2.0
4247,Mierendorffplatz,Charlottenburg Zentrum,2020,physical_injuries_total,204,3.0
9082,Mierendorffplatz,Charlottenburg Zentrum,2021,theft_total,710,1.0
24682,Mierendorffplatz,Charlottenburg Zentrum,2021,neighborhood_offence,368,2.0
12202,Mierendorffplatz,Charlottenburg Zentrum,2021,theft_parts_motor_vehicles,172,3.0
9237,Mierendorffplatz,Charlottenburg Zentrum,2022,theft_total,760,1.0
24837,Mierendorffplatz,Charlottenburg Zentrum,2022,neighborhood_offence,440,2.0
20157,Mierendorffplatz,Charlottenburg Zentrum,2022,prop_damage_total,197,3.0
7800,Mitte,Mitte,2013,theft_total,39314,1.0
23400,Mitte,Mitte,2013,neighborhood_offence,16300,2.0
3120,Mitte,Mitte,2013,physical_injuries_total,7515,3.0
7955,Mitte,Mitte,2014,theft_total,41934,1.0
23555,Mitte,Mitte,2014,neighborhood_offence,15703,2.0
3275,Mitte,Mitte,2014,physical_injuries_total,6779,3.0
8110,Mitte,Mitte,2015,theft_total,46613,1.0
23710,Mitte,Mitte,2015,neighborhood_offence,15078,2.0
3430,Mitte,Mitte,2015,physical_injuries_total,7107,3.0
8265,Mitte,Mitte,2016,theft_total,49285,1.0
23865,Mitte,Mitte,2016,neighborhood_offence,16015,2.0
3585,Mitte,Mitte,2016,physical_injuries_total,7446,3.0
8420,Mitte,Mitte,2017,theft_total,41915,1.0
24020,Mitte,Mitte,2017,neighborhood_offence,15900,2.0
3740,Mitte,Mitte,2017,physical_injuries_total,7856,3.0
8575,Mitte,Mitte,2018,theft_total,37802,1.0
24175,Mitte,Mitte,2018,neighborhood_offence,14899,2.0
3895,Mitte,Mitte,2018,physical_injuries_total,7450,3.0
8730,Mitte,Mitte,2019,theft_total,35601,1.0
24330,Mitte,Mitte,2019,neighborhood_offence,15967,2.0
4050,Mitte,Mitte,2019,physical_injuries_total,7595,3.0
8885,Mitte,Mitte,2020,theft_total,32070,1.0
24485,Mitte,Mitte,2020,neighborhood_offence,16277,2.0
4205,Mitte,Mitte,2020,physical_injuries_total,7319,3.0
9040,Mitte,Mitte,2021,theft_total,27017,1.0
24640,Mitte,Mitte,2021,neighborhood_offence,15795,2.0
4360,Mitte,Mitte,2021,physical_injuries_total,6730,3.0
9195,Mitte,Mitte,2022,theft_total,34999,1.0
24795,Mitte,Mitte,2022,neighborhood_offence,17852,2.0
4515,Mitte,Mitte,2022,physical_injuries_total,7717,3.0
7806,Moabit Ost,Moabit,2013,theft_total,3350,1.0
23406,Moabit Ost,Moabit,2013,neighborhood_offence,1294,2.0
3126,Moabit Ost,Moabit,2013,physical_injuries_total,603,3.0
7961,Moabit Ost,Moabit,2014,theft_total,3788,1.0
23561,Moabit Ost,Moabit,2014,neighborhood_offence,1263,2.0
3281,Moabit Ost,Moabit,2014,physical_injuries_total,588,3.0
8116,Moabit Ost,Moabit,2015,theft_total,4944,1.0
23716,Moabit Ost,Moabit,2015,neighborhood_offence,1410,2.0
3436,Moabit Ost,Moabit,2015,physical_injuries_total,733,3.0
8271,Moabit Ost,Moabit,2016,theft_total,5513,1.0
23871,Moabit Ost,Moabit,2016,neighborhood_offence,1886,2.0
3591,Moabit Ost,Moabit,2016,physical_injuries_total,937,3.0
8426,Moabit Ost,Moabit,2017,theft_total,4461,1.0
24026,Moabit Ost,Moabit,2017,neighborhood_offence,1363,2.0
3746,Moabit Ost,Moabit,2017,physical_injuries_total,691,3.0
8581,Moabit Ost,Moabit,2018,theft_total,3631,1.0
24181,Moabit Ost,Moabit,2018,neighborhood_offence,1423,2.0
3901,Moabit Ost,Moabit,2018,physical_injuries_total,690,3.0
8736,Moabit Ost,Moabit,2019,theft_total,3463,1.0
24336,Moabit Ost,Moabit,2019,neighborhood_offence,1569,2.0
4056,Moabit Ost,Moabit,2019,physical_injuries_total,636,3.0
8891,Moabit Ost,Moabit,2020,theft_total,3467,1.0
24491,Moabit Ost,Moabit,2020,neighborhood_offence,1708,2.0
4211,Moabit Ost,Moabit,2020,physical_injuries_total,695,3.0
9046,Moabit Ost,Moabit,2021,theft_total,3184,1.0
24646,Moabit Ost,Moabit,2021,neighborhood_offence,1781,2.0
4366,Moabit Ost,Moabit,2021,physical_injuries_total,730,3.0
9201,Moabit Ost,Moabit,2022,theft_total,3698,1.0
24801,Moabit Ost,Moabit,2022,neighborhood_offence,1723,2.0
4521,Moabit Ost,Moabit,2022,physical_injuries_total,821,3.0
7805,Moabit West,Moabit,2013,theft_total,2361,1.0
23405,Moabit West,Moabit,2013,neighborhood_offence,1298,2.0
3125,Moabit West,Moabit,2013,physical_injuries_total,578,3.0
7960,Moabit West,Moabit,2014,theft_total,2645,1.0
23560,Moabit West,Moabit,2014,neighborhood_offence,1204,2.0
3280,Moabit West,Moabit,2014,physical_injuries_total,546,3.0
8115,Moabit West,Moabit,2015,theft_total,3045,1.0
23715,Moabit West,Moabit,2015,neighborhood_offence,1213,2.0
11235,Moabit West,Moabit,2015,theft_parts_motor_vehicles,583,3.0
8270,Moabit West,Moabit,2016,theft_total,3262,1.0
23870,Moabit West,Moabit,2016,neighborhood_offence,1628,2.0
3590,Moabit West,Moabit,2016,physical_injuries_total,725,3.0
8425,Moabit West,Moabit,2017,theft_total,2605,1.0
24025,Moabit West,Moabit,2017,neighborhood_offence,1440,2.0
22465,Moabit West,Moabit,2017,drugs,791,3.0
8580,Moabit West,Moabit,2018,theft_total,2469,1.0
24180,Moabit West,Moabit,2018,neighborhood_offence,1262,2.0
3900,Moabit West,Moabit,2018,physical_injuries_total,653,3.0
8735,Moabit West,Moabit,2019,theft_total,2057,1.0
24335,Moabit West,Moabit,2019,neighborhood_offence,1384,2.0
4055,Moabit West,Moabit,2019,physical_injuries_total,674,3.0
8890,Moabit West,Moabit,2020,theft_total,2008,1.0
24490,Moabit West,Moabit,2020,neighborhood_offence,1387,2.0
19810,Moabit West,Moabit,2020,prop_damage_total,631,3.0
9045,Moabit West,Moabit,2021,theft_total,1913,1.0
24645,Moabit West,Moabit,2021,neighborhood_offence,1349,2.0
4365,Moabit West,Moabit,2021,physical_injuries_total,567,3.0
9200,Moabit West,Moabit,2022,theft_total,2105,1.0
24800,Moabit West,Moabit,2022,neighborhood_offence,1279,2.0
4520,Moabit West,Moabit,2022,physical_injuries_total,559,3.0
7913,Müggelheim,Treptow-Köpenick 4,2013,theft_total,95,1.0
23513,Müggelheim,Treptow-Köpenick 4,2013,neighborhood_offence,42,2.0
11033,Müggelheim,Treptow-Köpenick 4,2013,theft_parts_motor_vehicles,26,3.0
8068,Müggelheim,Treptow-Köpenick 4,2014,theft_total,105,1.0
11188,Müggelheim,Treptow-Köpenick 4,2014,theft_parts_motor_vehicles,35,2.0
23668,Müggelheim,Treptow-Köpenick 4,2014,neighborhood_offence,25,3.0
8223,Müggelheim,Treptow-Köpenick 4,2015,theft_total,99,1.0
23823,Müggelheim,Treptow-Köpenick 4,2015,neighborhood_offence,64,2.0
19143,Müggelheim,Treptow-Köpenick 4,2015,prop_damage_total,32,3.0
8378,Müggelheim,Treptow-Köpenick 4,2016,theft_total,98,1.0
23978,Müggelheim,Treptow-Köpenick 4,2016,neighborhood_offence,57,2.0
19298,Müggelheim,Treptow-Köpenick 4,2016,prop_damage_total,47,3.0
8533,Müggelheim,Treptow-Köpenick 4,2017,theft_total,70,1.0
24133,Müggelheim,Treptow-Köpenick 4,2017,neighborhood_offence,51,2.0
3853,Müggelheim,Treptow-Köpenick 4,2017,physical_injuries_total,32,3.0
8688,Müggelheim,Treptow-Köpenick 4,2018,theft_total,84,1.0
24288,Müggelheim,Treptow-Köpenick 4,2018,neighborhood_offence,44,2.0
11808,Müggelheim,Treptow-Köpenick 4,2018,theft_parts_motor_vehicles,30,3.0
8843,Müggelheim,Treptow-Köpenick 4,2019,theft_total,78,1.0
24443,Müggelheim,Treptow-Köpenick 4,2019,neighborhood_offence,49,2.0
19763,Müggelheim,Treptow-Köpenick 4,2019,prop_damage_total,45,3.0
8998,Müggelheim,Treptow-Köpenick 4,2020,theft_total,73,1.0
24598,Müggelheim,Treptow-Köpenick 4,2020,neighborhood_offence,50,2.0
19918,Müggelheim,Treptow-Köpenick 4,2020,prop_damage_total,39,3.0
9153,Müggelheim,Treptow-Köpenick 4,2021,theft_total,57,1.0
24753,Müggelheim,Treptow-Köpenick 4,2021,neighborhood_offence,54,2.0
4473,Müggelheim,Treptow-Köpenick 4,2021,physical_injuries_total,26,3.0
9308,Müggelheim,Treptow-Köpenick 4,2022,theft_total,68,1.0
24908,Müggelheim,Treptow-Köpenick 4,2022,neighborhood_offence,48,2.0
20228,Müggelheim,Treptow-Köpenick 4,2022,prop_damage_total,26,3.0
7930,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2013,theft_total,802,1.0
23530,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2013,neighborhood_offence,693,2.0
3250,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2013,physical_injuries_total,327,3.0
8085,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2014,theft_total,645,1.0
23685,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2014,neighborhood_offence,599,2.0
3405,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2014,physical_injuries_total,289,3.0
8240,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2015,theft_total,710,1.0
23840,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2015,neighborhood_offence,609,2.0
3560,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2015,physical_injuries_total,310,3.0
8395,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2016,theft_total,675,1.0
23995,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2016,neighborhood_offence,576,2.0
3715,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2016,physical_injuries_total,272,3.0
8550,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2017,theft_total,722,1.0
24150,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2017,neighborhood_offence,601,2.0
3870,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2017,physical_injuries_total,247,3.0
8705,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2018,theft_total,780,1.0
24305,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2018,neighborhood_offence,669,2.0
4025,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2018,physical_injuries_total,284,3.0
24460,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2019,neighborhood_offence,632,1.0
8860,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2019,theft_total,537,2.0
4180,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2019,physical_injuries_total,345,3.0
9015,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2020,theft_total,642,1.0
24615,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2020,neighborhood_offence,641,2.0
19935,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2020,prop_damage_total,342,3.0
24770,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2021,neighborhood_offence,712,1.0
9170,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2021,theft_total,528,2.0
4490,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2021,physical_injuries_total,335,3.0
9325,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2022,theft_total,742,1.0
24925,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2022,neighborhood_offence,703,2.0
4645,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,2022,physical_injuries_total,284,3.0
7931,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2013,theft_total,955,1.0
23531,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2013,neighborhood_offence,615,2.0
3251,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2013,physical_injuries_total,279,3.0
8086,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2014,theft_total,950,1.0
23686,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2014,neighborhood_offence,621,2.0
3406,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2014,physical_injuries_total,315,3.0
8241,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2015,theft_total,912,1.0
23841,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2015,neighborhood_offence,558,2.0
3561,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2015,physical_injuries_total,280,3.0
8396,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2016,theft_total,957,1.0
23996,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2016,neighborhood_offence,648,2.0
3716,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2016,physical_injuries_total,329,3.0
8551,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2017,theft_total,960,1.0
24151,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2017,neighborhood_offence,596,2.0
3871,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2017,physical_injuries_total,290,3.0
8706,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2018,theft_total,930,1.0
24306,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2018,neighborhood_offence,701,2.0
4026,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2018,physical_injuries_total,352,3.0
8861,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2019,theft_total,825,1.0
24461,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2019,neighborhood_offence,699,2.0
4181,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2019,physical_injuries_total,321,3.0
9016,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2020,theft_total,816,1.0
24616,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2020,neighborhood_offence,691,2.0
19936,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2020,prop_damage_total,328,3.0
9171,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2021,theft_total,713,1.0
24771,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2021,neighborhood_offence,591,2.0
4491,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2021,physical_injuries_total,304,3.0
9326,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2022,theft_total,880,1.0
24926,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2022,neighborhood_offence,753,2.0
4646,Neu-Hohenschönhausen Süd,Hohenschönhausen Nord,2022,physical_injuries_total,331,3.0
7937,Neu-Lichtenberg,Lichtenberg Mitte,2013,theft_total,1349,1.0
23537,Neu-Lichtenberg,Lichtenberg Mitte,2013,neighborhood_offence,629,2.0
18857,Neu-Lichtenberg,Lichtenberg Mitte,2013,prop_damage_total,305,3.0
8092,Neu-Lichtenberg,Lichtenberg Mitte,2014,theft_total,1546,1.0
23692,Neu-Lichtenberg,Lichtenberg Mitte,2014,neighborhood_offence,749,2.0
19012,Neu-Lichtenberg,Lichtenberg Mitte,2014,prop_damage_total,367,3.0
8247,Neu-Lichtenberg,Lichtenberg Mitte,2015,theft_total,1674,1.0
23847,Neu-Lichtenberg,Lichtenberg Mitte,2015,neighborhood_offence,681,2.0
19167,Neu-Lichtenberg,Lichtenberg Mitte,2015,prop_damage_total,376,3.0
8402,Neu-Lichtenberg,Lichtenberg Mitte,2016,theft_total,1728,1.0
24002,Neu-Lichtenberg,Lichtenberg Mitte,2016,neighborhood_offence,755,2.0
19322,Neu-Lichtenberg,Lichtenberg Mitte,2016,prop_damage_total,417,3.0
8557,Neu-Lichtenberg,Lichtenberg Mitte,2017,theft_total,1515,1.0
24157,Neu-Lichtenberg,Lichtenberg Mitte,2017,neighborhood_offence,722,2.0
19477,Neu-Lichtenberg,Lichtenberg Mitte,2017,prop_damage_total,375,3.0
8712,Neu-Lichtenberg,Lichtenberg Mitte,2018,theft_total,1639,1.0
24312,Neu-Lichtenberg,Lichtenberg Mitte,2018,neighborhood_offence,773,2.0
19632,Neu-Lichtenberg,Lichtenberg Mitte,2018,prop_damage_total,397,3.0
8867,Neu-Lichtenberg,Lichtenberg Mitte,2019,theft_total,1654,1.0
24467,Neu-Lichtenberg,Lichtenberg Mitte,2019,neighborhood_offence,1019,2.0
19787,Neu-Lichtenberg,Lichtenberg Mitte,2019,prop_damage_total,411,3.0
9022,Neu-Lichtenberg,Lichtenberg Mitte,2020,theft_total,1654,1.0
24622,Neu-Lichtenberg,Lichtenberg Mitte,2020,neighborhood_offence,901,2.0
19942,Neu-Lichtenberg,Lichtenberg Mitte,2020,prop_damage_total,419,3.0
9177,Neu-Lichtenberg,Lichtenberg Mitte,2021,theft_total,1349,1.0
24777,Neu-Lichtenberg,Lichtenberg Mitte,2021,neighborhood_offence,769,2.0
20097,Neu-Lichtenberg,Lichtenberg Mitte,2021,prop_damage_total,373,3.0
9332,Neu-Lichtenberg,Lichtenberg Mitte,2022,theft_total,1450,1.0
24932,Neu-Lichtenberg,Lichtenberg Mitte,2022,neighborhood_offence,707,2.0
20252,Neu-Lichtenberg,Lichtenberg Mitte,2022,prop_damage_total,337,3.0
7884,Neukölln,Neukoelln,2013,theft_total,19538,1.0
23484,Neukölln,Neukoelln,2013,neighborhood_offence,10506,2.0
18804,Neukölln,Neukoelln,2013,prop_damage_total,4313,3.0
8039,Neukölln,Neukoelln,2014,theft_total,19689,1.0
23639,Neukölln,Neukoelln,2014,neighborhood_offence,9544,2.0
18959,Neukölln,Neukoelln,2014,prop_damage_total,4253,3.0
8194,Neukölln,Neukoelln,2015,theft_total,21690,1.0
23794,Neukölln,Neukoelln,2015,neighborhood_offence,9854,2.0
19114,Neukölln,Neukoelln,2015,prop_damage_total,4161,3.0
8349,Neukölln,Neukoelln,2016,theft_total,22311,1.0
23949,Neukölln,Neukoelln,2016,neighborhood_offence,10662,2.0
19269,Neukölln,Neukoelln,2016,prop_damage_total,4060,3.0
8504,Neukölln,Neukoelln,2017,theft_total,20420,1.0
24104,Neukölln,Neukoelln,2017,neighborhood_offence,10112,2.0
3824,Neukölln,Neukoelln,2017,physical_injuries_total,3950,3.0
8659,Neukölln,Neukoelln,2018,theft_total,19562,1.0
24259,Neukölln,Neukoelln,2018,neighborhood_offence,10040,2.0
3979,Neukölln,Neukoelln,2018,physical_injuries_total,4030,3.0
8814,Neukölln,Neukoelln,2019,theft_total,19291,1.0
24414,Neukölln,Neukoelln,2019,neighborhood_offence,10677,2.0
4134,Neukölln,Neukoelln,2019,physical_injuries_total,4072,3.0
8969,Neukölln,Neukoelln,2020,theft_total,18270,1.0
24569,Neukölln,Neukoelln,2020,neighborhood_offence,10100,2.0
4289,Neukölln,Neukoelln,2020,physical_injuries_total,4287,3.0
9124,Neukölln,Neukoelln,2021,theft_total,17205,1.0
24724,Neukölln,Neukoelln,2021,neighborhood_offence,9658,2.0
12244,Neukölln,Neukoelln,2021,theft_parts_motor_vehicles,4471,3.0
9279,Neukölln,Neukoelln,2022,theft_total,19204,1.0
24879,Neukölln,Neukoelln,2022,neighborhood_offence,9881,2.0
12399,Neukölln,Neukoelln,2022,theft_parts_motor_vehicles,4442,3.0
7886,Neuköllner Mitte/Zentrum,Neukölln,2013,theft_total,4297,1.0
23486,Neuköllner Mitte/Zentrum,Neukölln,2013,neighborhood_offence,1966,2.0
3206,Neuköllner Mitte/Zentrum,Neukölln,2013,physical_injuries_total,798,3.0
8041,Neuköllner Mitte/Zentrum,Neukölln,2014,theft_total,4434,1.0
23641,Neuköllner Mitte/Zentrum,Neukölln,2014,neighborhood_offence,1698,2.0
3361,Neuköllner Mitte/Zentrum,Neukölln,2014,physical_injuries_total,762,3.0
8196,Neuköllner Mitte/Zentrum,Neukölln,2015,theft_total,4805,1.0
23796,Neuköllner Mitte/Zentrum,Neukölln,2015,neighborhood_offence,1760,2.0
3516,Neuköllner Mitte/Zentrum,Neukölln,2015,physical_injuries_total,780,3.0
8351,Neuköllner Mitte/Zentrum,Neukölln,2016,theft_total,4927,1.0
23951,Neuköllner Mitte/Zentrum,Neukölln,2016,neighborhood_offence,1811,2.0
3671,Neuköllner Mitte/Zentrum,Neukölln,2016,physical_injuries_total,763,3.0
8506,Neuköllner Mitte/Zentrum,Neukölln,2017,theft_total,4700,1.0
24106,Neuköllner Mitte/Zentrum,Neukölln,2017,neighborhood_offence,1879,2.0
3826,Neuköllner Mitte/Zentrum,Neukölln,2017,physical_injuries_total,790,3.0
8661,Neuköllner Mitte/Zentrum,Neukölln,2018,theft_total,4508,1.0
24261,Neuköllner Mitte/Zentrum,Neukölln,2018,neighborhood_offence,1566,2.0
3981,Neuköllner Mitte/Zentrum,Neukölln,2018,physical_injuries_total,730,3.0
8816,Neuköllner Mitte/Zentrum,Neukölln,2019,theft_total,4612,1.0
24416,Neuköllner Mitte/Zentrum,Neukölln,2019,neighborhood_offence,1708,2.0
4136,Neuköllner Mitte/Zentrum,Neukölln,2019,physical_injuries_total,755,3.0
8971,Neuköllner Mitte/Zentrum,Neukölln,2020,theft_total,3899,1.0
24571,Neuköllner Mitte/Zentrum,Neukölln,2020,neighborhood_offence,1525,2.0
4291,Neuköllner Mitte/Zentrum,Neukölln,2020,physical_injuries_total,766,3.0
9126,Neuköllner Mitte/Zentrum,Neukölln,2021,theft_total,3449,1.0
24726,Neuköllner Mitte/Zentrum,Neukölln,2021,neighborhood_offence,1244,2.0
12246,Neuköllner Mitte/Zentrum,Neukölln,2021,theft_parts_motor_vehicles,904,3.0
9281,Neuköllner Mitte/Zentrum,Neukölln,2022,theft_total,4284,1.0
24881,Neuköllner Mitte/Zentrum,Neukölln,2022,neighborhood_offence,1556,2.0
12401,Neuköllner Mitte/Zentrum,Neukölln,2022,theft_parts_motor_vehicles,828,3.0
7903,Niederschöneweide,Treptow-Köpenick 2,2013,theft_total,914,1.0
23503,Niederschöneweide,Treptow-Köpenick 2,2013,neighborhood_offence,268,2.0
18823,Niederschöneweide,Treptow-Köpenick 2,2013,prop_damage_total,264,3.0
8058,Niederschöneweide,Treptow-Köpenick 2,2014,theft_total,910,1.0
23658,Niederschöneweide,Treptow-Köpenick 2,2014,neighborhood_offence,286,2.0
18978,Niederschöneweide,Treptow-Köpenick 2,2014,prop_damage_total,194,3.0
8213,Niederschöneweide,Treptow-Köpenick 2,2015,theft_total,932,1.0
23813,Niederschöneweide,Treptow-Köpenick 2,2015,neighborhood_offence,257,2.0
19133,Niederschöneweide,Treptow-Köpenick 2,2015,prop_damage_total,207,3.0
8368,Niederschöneweide,Treptow-Köpenick 2,2016,theft_total,1073,1.0
23968,Niederschöneweide,Treptow-Köpenick 2,2016,neighborhood_offence,314,2.0
19288,Niederschöneweide,Treptow-Köpenick 2,2016,prop_damage_total,213,3.0
8523,Niederschöneweide,Treptow-Köpenick 2,2017,theft_total,1066,1.0
24123,Niederschöneweide,Treptow-Köpenick 2,2017,neighborhood_offence,346,2.0
19443,Niederschöneweide,Treptow-Köpenick 2,2017,prop_damage_total,250,3.0
8678,Niederschöneweide,Treptow-Köpenick 2,2018,theft_total,1100,1.0
24278,Niederschöneweide,Treptow-Köpenick 2,2018,neighborhood_offence,354,2.0
3998,Niederschöneweide,Treptow-Köpenick 2,2018,physical_injuries_total,207,3.0
8833,Niederschöneweide,Treptow-Köpenick 2,2019,theft_total,1008,1.0
24433,Niederschöneweide,Treptow-Köpenick 2,2019,neighborhood_offence,400,2.0
19753,Niederschöneweide,Treptow-Köpenick 2,2019,prop_damage_total,237,3.0
